PQ63,THUMANN 9OZ SQ DUSSELDORF MUSTARD,21.00,CS,LB,6.75
PQ64,THUMANN 9OZ HONEY MUSTARD,28.84,CS,LB,6.75
PQ65,THUMANN HONEY MUSTARD GALLONS,37.95,CS,LB,16.00
PQ66,THUMANN DIJON WASABI MUSTARD,23.64,CS,LB,6.75
PQ68,THUMANN PUSHCART ONIONS,30.75,CS,LB,12.00
PQ68G,1/2 GALLON PUSHCART ONIONS,38.00,CS,LB,24.00
PQ69,THUMANN 9OZ HORSERADISH SAUCE,30.00,CS,LB,6.75
PQ70,PLAIN CRUMB CAKE,19.00,EA,LB,9.50
PQ71,RASPBERRY CRUMB CAKE,19.00,EA,LB,9.50
PQ72,BLUEBERRY CRUMB CAKES,19.00,EA,LB,9.50
PQ73,CHOCOLATE CRUMB CAKE,19.00,EA,LB,9.50
PQ74,APPLE CRUMB CAKE,19.00,EA,LB,9.50
PQ75,BLONDIES,19.00,EA,LB,6.50
PQ76,BROWNIES,19.00,EA,LB,6.50
PQ77,ACME GROUND NOVA,9.80,LB,TUB,5.00
PQ78,ACME WHITEFISH MEAT #504,10.80,LB,TUB,5.00
PQ79,ACME HERRING #2604-5GALLON,91.00,GAL,LB,40.00
PQ791,ACME ROLLMAP 25/COUNT,38.50,CS,LB,5.00
PQ792,ACME 12OZ HOMESTYLE HERRING,41.05,CS,LB,8.00
PQ793,ACME 12OZ ROLL MAP,40.80,CS,LB,8.00
PQ794,ACME 6OZ ORANGE GINGER JERKY #5854,37.20,CS,EA,3.00
PQ80,ACME STURGEON #1301,24.55,LB,EA,3.00
PQ821,ACME WHITE SABLE,27.90,LB,EA,2.00
PQ822,ACME FULLY TRIMMED NOVA 0307V,15.25,LB,EA,6.00
PQ823,BLUE HILL BAY PRE SLICED SIDES,14.00,LB,EA,3.00
PQ824,ACME BLUE HILL BAY 8OZ WF SALAD,51.00,CS,EA,3.00
PQ825,ACME BLUE HILL BAY 8OZ SALMON,49.25,CS,EA,6.00
PQ829,ACME SMK SALMON BLINIS,56.00,CS,LB,10.00
PQ833,B&G RELISH 12/10OZ #2911,17.60,CS,EA,7.50
PQ834,ACME KETA CANDY SMOKED SALMON,49.25,CS,EA,2.50
PQ836,ACME FISH BOWLS SALMON 12/12OZ,64.00,CS,LB,9.00
PQ838,ACME POKE BOWL LEMON/DILL,64.00,CS,EA,9.00
PQ839,ACME PINWHEEL,27.75,CS,LB,4.00
PQ85,DIJON MUSTARD GALLONS,16.92,CS,EA,16.00
PQ86,CHOCOLATE CHUNK MUFFIN,19.00,TUB,LB,10.00
PQ88,COFFEE CAKE MUFFINS,19.00,TUB,LB,10.00
PQ89,CORN MUFFIN,19.00,TUB,LB,10.00
PQ90,BLUEBERRY MUFFIN,19.00,TUB,LB,10.00
PQ901,ACME SPICED MATJES 12/12OZ,38.90,CS,EA,9.00
PQ902,ACME LOX IN A BOX,30.50,CS,EA,8.00
PQ91,MORNING GLORY MUFFIN,19.00,TUB,LB,10.00
PQ92,RAISIN MUFFIN,19.00,TUB,LB,10.00
PQ93,CHOCOLATE CHIP MUFFIN,19.00,TUB,LB,10.00
PQ94,PUMPKIN PECAN MUFFIN,19.00,TUB,LB,10.00
PQ95,LEMON MUFFIN,19.00,TUB,LB,10.00
PQ96,BANANA NUT MUFFIN,19.00,TUB,LB,10.00
PQ98,APPLE OATMEAL MUFFIN,19.00,TUB,LB,10.00
PQ99,CRANBERRY MUFFIN,19.00,TUB,LB,10.00
PQ991,ACME 4OZ HONEY BAKED SALMON,87.75,CS,LB,5.00
PQ994,ACME MATZO BALLS 60PC,65.35,CS,LB,15.00
PQ995,BHB 4OZ HONEY MAPLE SALMON,56.80,CS,EA,3.00
PQ996,BHB 5OZ TROUT PACKAGES,53.80,CS,EA,3.00
PQ997,BHB 4OZ PEPPERED SALMON,56.80,CS,EA,3.00
PQ998,BHB VAC PACK WHITEFISH #0522B,9.65,LB,LB,5.00
PQ999,ACME 1# PRE SLICED TROUT,13.85,LB,CS,1.00
PR02,THUMANN BATTER DIPPED MOZZARELLA,33.26,CS,LB,10.00
PR67,HOME FRIES,43.25,CS,LB,30.00
PR72,HOME STYLE ONION RINGS,56.90,CS,LB,30.00
PR73,ENDICO HASH BROWNS,29.50,CS,LB,16.00
PR77,BEER BATTERED ONION RINGS,39.30,CS,LB,15.00
PT01,THUMANN 1# POTATO,1.36,LB,CS,8.00
PT02,THUMANN 1# MACARONI SALAD,1.36,LB,CS,8.00
PT03,THUMANN 1#COLE SLAW,1.36,LB,CS,8.00
PT04,THUMANN 1# RED SKIN POTATO,1.90,LB,CS,8.00
PT05,THUMANN 1# TUNA SALAD,3.39,LB,CS,8.00
PT06,THUMANN 1# EGG SALAD,2.74,LB,CS,8.00
PT09,THUMANN`S 1#POT&EGG,1.65,LB,CS,8.00
PT10,THUMANN 10# POTATO SALAD,1.05,LB,TUB,10.00
PT11,THUMANN 10# MACARONI SALAD,1.05,LB,TUB,10.00
PT12,THUMANN 10# COLE SLAW,1.05,LB,TUB,10.00
PT13,THUMANN 5# TUNA SALAD,3.20,LB,TUB,5.00
PT14,THUMANN 5# SHRIMP SALAD,3.85,LB,TUB,5.00
PT15,THUMANN 5# EGG SALAD,2.55,LB,TUB,5.00
PT16,THUMANN 5# NEPTUNE SALAD,3.20,LB,TUB,5.00
PT17,THUMANN 10# RED SKIN POTATO SALAD,1.60,LB,TUB,10.00
PT171,10# DICED RED POTATO SALAD,1.60,LB,EA,10.00
PT18,30#DICED RED POT SALAD,1.60,LB,TUB,30.00
PT19,THUMANN 10# GERMAN POTATO SALAD,1.10,LB,TUB,10.00
PT20,THUMANN 30# POTATO SALAD,1.05,LB,TUB,30.00
PT21,THUMANN 30# MACARONI SALAD,1.05,LB,TUB,30.00
PT22,THUMANN 30# COLE SLAW,1.05,LB,TUB,30.00
PT23,THUMANN 5# CHICKEN SALAD,3.15,LB,TUB,5.00
PT24,THUMANN  5# SEAFOOD SALAD,3.75,LB,TUB,5.00
PT25,THUMANN 5# BOW TIE PASTA,1.05,LB,TUB,5.00
PT26,THUMANN 5# TORTELLINI SALAD,2.35,LB,TUB,5.00
PT27,THUMANN RICE PUDDING,11.00,BOX,LB,8.00
PT28,THUMANN 5# PASTA SALAD,1.90,LB,TUB,5.00
PT29,THUMANN  10# DICED POTATO SALAD,1.05,LB,TUB,10.00
PT30,JM 30#COLE SLAW,1.02,LB,TUB,30.00
PT301,JM 30# POT,1.02,LB,EA,30.00
PT302,JM 30# MAC,1.02,LB,EA,30.00
PT31,JERSEY MADE 10# POTATO SALAD,1.02,LB,TUB,10.00
PT32,JERSEY MADE 10# MACARONI SALAD,1.02,LB,TUB,10.00
PT33,JERSEY MADE 10# COLE SLAW,1.02,LB,TUB,10.00
PT34,JERSEY MADE 5# POTATO SALAD,1.03,LB,TUB,5.00
PT35,JERSEY MADE 5# MACARONI SALAD,1.03,LB,TUB,5.00
PT36,JERSEY MADE 5# COLE SLAW,1.03,LB,TUB,5.00
PT38,THUMANN 30# DICED POTATO,1.05,LB,TUB,30.00
PT40,THUMANN STRAWBERRY CREAM CHEESE,2.70,LB,TUB,5.00
PT41,THUMANN 5# SCALLION CREAM CHEESE,2.90,LB,TUB,5.00
PT42,THUMANN 5# CREAM CHEESE LOX,2.95,LB,TUB,5.00
PT43,THUMANN 5# VEGETABLE CREAM CHEESE,2.90,LB,TUB,5.00
PT44,THUMANN 5# CRM CHEESE/WALNUT RAISIN,2.95,LB,TUB,5.00
PT46,THUMANN 5# CARROT/RAISIN,1.95,LB,TUB,5.00
PT47,THUMANN 5# TRI-COLORED POTATO,1.85,LB,TUB,5.00
PT48,THUMANN OLIVE CREAM CHEESE,3.00,LB,TUB,5.00
PT50,THUMANN 10# POTATO & EGG SALAD,1.30,LB,TUB,10.00
PT50A,THUMANN 5# POTATO & EGG SALAD,1.30,LB,TUB,5.00
PT50B,30# POT & EGG SALAD,1.30,LB,TUB,30.00
PT51,POT&EGG WITH GREEN ONION,2.20,LB,TUB,10.00
PT53,THUMANN 5# BEET SALAD,1.90,LB,TUB,5.00
PT54,THUMANN 5# WHITE MEAT CHICKEN SALAD,3.55,LB,TUB,5.00
PT55,THUMANN FOUR BEAN SALAD,1.90,LB,TUB,5.00
PT56,THUMANN CUCUMBER SALAD,1.95,LB,TUB,5.00
PT57,ENDICO CHOPPED CHICKEN LIVER,6.20,LB,CS,5.00
PT58,THUMANN 10# CLAREMONT SALAD,1.15,LB,TUB,10.00
PT59,WHITEFISH SALAD,6.70,LB,TUB,5.00
PT591,7OZ WHITEFISH,46.80,CS,LB,5.25
PT592,ACME  VAC PAC WHITEFISH,10.00,LB,CS,5.00
PT593,ACME 7 OZ BAKED SALMON SALAD,49.95,CS,LB,6.00
PT594,ACME 4OZ PASTRAMI SALMON,75.16,CS,EA,3.00
PT595,V/P KIPPERED SALMON,17.25,LB,EA,2.00
PT596,ACME 10#  KIPPERS,35.50,CS,LB,10.00
PT597,ACME FISH DIP,6.40,LB,TUB,5.00
PT60,THUMANN 5# POTATO,1.05,LB,TUB,5.00
PT61,THUMANN 5# MACARONI,1.05,LB,TUB,5.00
PT62,THUMANN 5# COLE SLAW,1.05,LB,TUB,5.00
PT63,THUMANN 5# RED POTATO,1.60,LB,TUB,5.00
PT64,THUMANN 5# GERMAN POTATO,1.05,LB,TUB,5.00
PT65,THUMANN 5# CLAREMONT SALAD,1.15,LB,TUB,5.00
PT66,THUMANN 10# POTATO & MUSTARD,1.05,LB,TUB,10.00
PT67,THUMANN 5# DICED POTATO,1.05,LB,TUB,5.00
PT68,THUMANN PLAIN CREAM CHEESE,2.35,LB,TUB,5.00
PT69,THUMANN 10# TRI COLOR POTATO,1.85,LB,TUB,10.00
PT73,THUMANN 3# POTATO SALAD,1.12,LB,CS,18.00
PT74,THUMANN 3# MACARONI SALAD,1.12,LB,CS,18.00
PT75,THUMANN 3# COLE SLAW,1.12,LB,CS,18.00
PT76,THUMANN 3# RED SKIN POTATO,1.67,LB,CS,18.00
PT79,THUMANN 5# MUSHROOM SALAD,2.80,LB,TUB,5.00
PU01,THUMANN MEATBALLS IN SAUCE,27.45,CS,LB,10.00
PU03,THUMANN CHEESE LASAGNA,22.75,CS,LB,10.00
PU04,THUMANN VEGETABLE LASAGNA,24.73,CS,LB,11.00
PU05,EGGPLANT PARMESAN,55.56,CS,LB,20.00
PU06,THUMANN STUFFED SHELLS,28.10,CS,LB,11.00
PU20,THUMANN CHICKEN NOODLE SOUP,24.15,CS,LB,16.00
PU21,THUMANN CHEDDAR POTATO SOUP,27.49,CS,LB,16.00
PU22,THUMANN ITALIAN WEDDING SOUP,24.16,CS,LB,16.00
PU23,THUMANN CALIFORNIA MEDLEY SOUP,22.95,CS,LB,16.00
PU24,THUMANN WISCONSIN CHEESE SOUP,22.95,CS,LB,16.00
PU27,THUMANN MUSHROOM SOUP,23.55,CS,LB,16.00
PU29,THUMANN BEAN WITH HAM SOUP,26.82,CS,LB,16.00
PU30,THUMANN CHILI,38.17,CS,LB,16.00
PU31,THUMANN CHICKEN DUMPLING SOUP,25.37,CS,LB,16.00
PU33,THU MANHATTAN CLAM CHOWDER,26.13,CS,LB,16.00
PU36,THUMANN CREAM OF POTATO,20.76,CS,LB,16.00
PU37,THUMANN CHICKEN WITH WILD RICE SOUP,25.44,CS,LB,16.00
PU38,THUMANN GARDEN VEG SOUP,22.75,CS,LB,16.00
PU39,THUMANN CHICKEN GUMBO SOUP,25.88,CS,LB,16.00
PU40,THUMANN BOSTON CLAM CHOWDER SOUP,25.89,CS,LB,16.00
PU41,THUMANN CREAM OF BROCCOLI SOUP,23.56,CS,LB,16.00
PU42,THUMANN VEGETABLE BEEF SOUP,26.05,CS,LB,16.00
PU43,THUMANN MINESTRONE SOUP,21.09,CS,LB,16.00
PU44,THUMANN SPLIT PEA WITH HAM SOUP,23.81,CS,LB,16.00
PU45,THUMANN LOBSTER BISQUE SOUP,48.86,CS,LB,16.00
PU46,THUMANN CHICKEN RAVIOLETTI SOUP,29.38,CS,LB,16.00
PU47,THUMANN MACARONI & CHEESE,36.13,CS,LB,20.00
PU48,THUMANN LASAGNA SOUP,31.72,CS,LB,16.00
PU50,THUMANN CHICKEN SAUSAGE GUMBO,28.99,CS,LB,16.00
PU52,THUMANN CHEESEBURGER CHOWDER,34.64,CS,LB,16.00
PU53,THUMANN TOMATO BASIL RAVIOLI SOUP,26.41,CS,LB,16.00
PU54,THUMANN PASTA FAGIOLI SOUP,18.20,CS,LB,16.00
PU55,THUMANN CREAMY TOMATO SOUP,25.66,CS,LB,16.00
PU56,THUMANN BROCCOLI & CHEESE SOUP,23.38,CS,LB,16.00
PU58,THUMANN CHKN & CHEESE TORTILLA SOUP,26.29,CS,LB,16.00
PU60,CHICKEN POT PIE FILLING 2/8,32.90,CS,LB,16.00
PU61,THUMANN PULLED PORK SOUP 2/8,32.36,CS,LB,16.00
PU63,THUMANN`S PASTA CARBONARA 4/5#,39.39,CS,LB,20.00
PU64,MACARONI W/ BEEF&TOMATOES,37.54,CS,LB,20.00
PU65,BEAN WITH BEEF BRISKET,38.20,CS,LB,16.00
PU66,BEER CHEESE SOUP,26.90,CS,LB,16.00
PU67,ROASTED CORN CHOWDER,26.78,CS,LB,16.00
PU68,BEEF MUSHROOM&POTATO,25.34,CS,LB,16.00
PU70,KNORR 095 BEEF BASE12/1#,77.82,CS,LB,12.00
PU71,KNORR 095 CHICKEN BASE12/1#,75.62,CS,LB,12.00
PU72,BAJA CHICKEN&ENCHILADA2/8#,36.25,CS,lb,16.00
PU73,BEEF&NOODLES 4/5#,54.85,CS,LB,20.00
PU74,16/20 SHRIMP SHELL ON 6/4#,5.60,LB,CS,24.00
PU75,8UP CANADIAN SNOW CRABS,10.70,LB,CS,30.00
PU76,NEW ZEALAND GREEN MUSSELS,4.05,LB,CS,24.00
PU76L,NEW ZEALAND GREEN MUSSELS2#BOX,4.20,LB,EA,2.00
PU77,16/20 PND SHRIMP TAIL ON RAW,8.05,LB,CS,10.00
PU78,SHRIMP U/15 P/D TAIL ON,77.50,CS,EA,10.00
PU79,CALAMARI 5/8 TUBES ONLY,4.00,LB,CS,30.00
PU80,LITTLE NECK 200CT CLAMS,62.00,CS,LB,15.00
PU81,SALMON FILET,8.00,LB,CS,50.00
PU82,COCONUT BREADED SHRIMP,4.90,LB,CS,12.00
PU83,PRINCE EDWARD MUSSELS,1.90,LB,CS,10.00
